ID,Transect,cit_2,riv_2,vill_2,for_2,bft,mar,bm.D,hum_100m,PP_15_2,PP_30_2,sect_2,surv,effort_2,mean_effort_2,D_LT,D_CT,obs_LT,obs_CT,trans_1,cit_1,riv_1,vill_1,for_1,PP_15_1,PP_30_1,effort_1,sect_1,D_1,obs1,mean_effort_1,surv1
2800,M7623-M7624,355995.7523,57057.49682,130969.1889,1,,,,,0,0,9,1,1000,1006,88.559,,1,-1,,,,,,,,,,,,,
2801,M7624-M7625,351004.0544,53285.28472,127140.5422,1,,,,,0,0,9,1,1000,1006,88.559,,1,-1,,,,,,,,,,,,,
2802,M7625-M7626,346179.2604,49093.5816,122957.0367,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2803,M7626-M7627,341354.4699,45464.83131,118804.9777,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2804,M7627-M7628,336495.4248,41035.29022,114236.3229,1,,,,,0,0,9,1,1000,1006,177.12,,1,-1,,,,,,,,,,,,,
2805,M7628-M7629,331486.8449,35852.0053,109029.6493,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2806,M7629-M7630,326662.0451,31750.66218,104904.0303,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2807,M762-M761,296007.8846,22877.2908,119487.7295,0,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2808,M7630-M7631,321801.2757,27895.5497,100989.798,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2809,M7631-M7632,316875.3092,23653.2313,96600.57452,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2810,M7632-M7633,311859.5974,19399.25123,92250.05006,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2811,M7633-M7634,307144.8356,15120.65663,87960.71184,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2812,M763-M762,302056.9641,27922.44193,124559.2218,0,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2813,M764-M763,308384.7254,32915.2832,129523.0006,0.037037037,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2814,M765-M764,314026.5636,37391.11384,133900.9989,0.071428571,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2815,M766-M765,317913.2464,40690.68848,137310.0469,0.857142857,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2816,M767-M766,322406.0204,44283.79905,140886.8987,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2817,M768-M767,327090.9491,47724.74579,144269.3846,1,,,,,0,0,9,1,1000,1006,44.28,,1,-1,,,,,,,,,,,,,
2818,M769-M768,330816.8345,51909.10778,148400.7645,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2819,M7810-M7811,336723.702,61065.96137,160755.8993,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2820,M7811-M7813,344410.6973,64623.31234,166770.0034,1,,,,,0,0,9,1,2000,1006,0,,0,-1,,,,,,,,,,,,,
2821,M7813-M7814,351485.482,62210.05613,167177.0231,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2822,M7814-M7815,354225.8356,60640.63431,163027.2734,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2823,M7815-M7816,358512.4525,59439.06686,158954.5337,1,,,,,0,0,9,1,600,1006,0,,0,-1,,,,,,,,,,,,,
2824,M7816-M7817,363299.9754,60354.6274,154697.3281,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2825,M7817-M7818,367800.3538,62094.69461,150919.2137,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2826,M7818-M7819,370994.2464,64007.6072,146906.239,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2827,M7819-M7820,368949.4099,66546.47489,143187.2472,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2828,M781A-M781,286678.0509,19217.66504,120428.2991,0.857142857,,,,,0,0,9,1,1000,1006,309.96,,1,-1,,,,,,,,,,,,,
2829,M781-M782,291489.8762,23166.20544,124376.8409,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2830,M7820-M7821,364002.976,65357.36574,139426.5573,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2831,M7821-M7822,358965.1678,61299.63151,135337.1927,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2832,M7822-M7823,353855.9028,56752.97349,130785.7581,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2833,M7823-M7824,348977.0567,52297.96933,126322.4656,1,,,,,0,0,9,1,1000,1006,88.559,,1,-1,,,,,,,,,,,,,
2834,M7824-M7825,344160.8882,48133.10807,122321.057,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2835,M7825-M7826,339105.1343,43658.18041,118049.6094,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2836,M7826-M7827,333983.154,39701.77232,113875.6219,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2837,M7827-M7828,329025.5498,35662.06597,109871.4447,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2838,M7828-M7829,324160.6146,31786.93415,106035.2472,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2839,M7829-M7830,319335.8287,27860.96629,102037.037,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2840,M782-M783,296270.3762,27766.22946,128976.864,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2841,M7830-M7831,314327.2627,23758.78913,97931.88513,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2842,M7831-M7832,309495.3669,19715.36366,93837.47055,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2843,M7832-M7833,304670.5671,15808.55006,89833.04601,1,,,,,0,0,9,1,1000,1006,44.28,,1,-1,,,,,,,,,,,,,
2844,M7833-M7834,299845.7755,11953.97269,85978.46904,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2845,M783-M784,301242.9856,31995.62535,132829.4436,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2846,M784-M785,306331.603,35662.58001,136027.772,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2847,M785-M786,311347.0637,40073.48351,140539.1291,1,,,,,0,0,9,1,1000,1006,44.28,,1,-1,,,,,,,,,,,,,
2848,M786-M787,316382.5938,43962.83521,144824.5527,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2849,M787-M788,321418.1273,47905.2445,149015.4086,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2850,M788-M789,326774.2536,52190.31221,152838.5122,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2851,M789-M7810,331710.1701,56959.83825,157068.2471,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2852,M8010-M8011,325815.6053,62052.41493,163263.0498,1,,,,,0,0,9,1,1000,1006,44.28,,1,-1,,,,,,,,,,,,,
2853,M8011-M8012,330288.9363,65526.78334,166737.4185,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2854,M8012-M8013,334670.2115,69526.36834,170737.0029,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2855,M8013-M8014,339279.6007,73277.14724,172072.479,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2856,M8014-M8015,343339.5525,75637.15075,168461.7703,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2857,M8015-M8016,347029.5671,74576.86892,164207.8767,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2858,M8016-M8017,351399.7368,73730.87249,159812.2712,1,,,,,0,0,9,1,500,1006,0,,0,-1,,,,,,,,,,,,,
2859,M8018-M8017,356537.8218,75266.34135,156064.2308,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2860,M8019-M8018,361766.4565,74301.58817,151986.043,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2861,M801-M802,294510.9511,31453.37517,135929.6807,1,,,,,0,0,9,1,851,1006,0,,0,-1,,,,,,,,,,,,,
2862,M8020-M8019,364060.0486,70155.79601,147798.4311,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2863,M8021-M8020,359862.1947,66498.96542,144056.8981,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2864,M8022-M8021,354954.5382,62217.8744,139653.274,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2865,M8023-M8022,349854.1366,57991.10003,135408.139,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2866,M8024-M8023,344986.7778,53497.09939,131171.6843,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2867,M8025-M8024,340204.1623,49154.0706,126855.3481,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2868,M8026-M8025,335182.8009,45168.16908,122966.8795,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2869,M8027-M8026,330004.5961,41139.17188,119329.8502,1,,,,,0,0,9,1,1000,1006,88.559,,1,-1,,,,,,,,,,,,,
2870,M8028-M8027,324972.3504,36856.81134,115678.156,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2871,M8029-M8028,320094.1382,32519.14294,111604.8689,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2872,M802-M803,296907.713,33533.42052,137531.8498,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2873,M8030-M8029,314846.9275,27990.62193,107729.0003,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2874,M8031-M8030,309705.4213,23772.6896,103803.5304,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2875,M8032-M8031,304672.831,19372.66182,99513.88715,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2876,M8033-M8032,299736.9195,15162.3933,95303.61863,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2877,M8034-M8033,294489.7087,10780.17376,90921.39902,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2878,M803-M804,301150.7326,36163.68605,139306.5816,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2879,M804-M805,306083.7055,39760.85667,142605.0913,1,,,,,0,0,9,1,1000,1006,221.4,,1,-1,,,,,,,,,,,,,
2880,M805-M806,311125.1118,43492.15009,145896.9087,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2881,M806-M807,315923.7118,47602.87558,148907.5457,1,,,,,0,0,9,1,1000,1006,177.12,,1,-1,,,,,,,,,,,,,
2882,M807-M808,318738.7118,51701.92104,152918.5045,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2883,M808-M809,320973.0673,55645.98206,156859.3814,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2884,M809-M8010,323307.4587,58899.76578,160110.4002,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2885,M8210-M829,316921.7175,56557.2759,158011.298,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2886,M8211-M8210,320963.7958,60433.11959,161794.3323,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2887,M8212-M8211,326080.9988,64145.36921,165184.6169,1,,,,,0,0,9,1,1000,1006,531.36,,1,-1,,,,,,,,,,,,,
2888,M8213-M8212,331328.6898,67251.91106,168158.4856,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2889,M8214-M8213,336267.5457,70743.61478,170081.8822,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2890,M8215-M8214,341399.7535,74726.73103,166899.9967,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2891,M8216-M8215,346419.3692,78030.85706,162493.8258,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2892,M8217-M8216,351583.3618,75037.39303,158061.7993,1,,,,,0,0,9,1,300,1006,0,,0,-1,,,,,,,,,,,,,
2893,M8217-M8218,356607.8069,71344.3095,154505.5661,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2894,M8218-M8219,360058.8237,67738.76297,151003.5664,1,,,,,0,0,9,1,1000,1006,398.52,,1,-1,,,,,,,,,,,,,
2895,M8219-M8220,356523.018,63632.07227,146964.2127,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2896,M8220-M8221,351492.9888,59140.30018,142488.8666,1,,,,,0,0,9,1,1000,1006,664.19,,1,-1,,,,,,,,,,,,,
2897,M8221-M8222,346489.934,55421.10993,138769.6769,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2898,M8222-M8223,341467.7224,51865.23257,135213.7993,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2899,M8223-M8224,336750.5544,47248.30664,130596.8729,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2900,M8224-M8225,331638.3461,43093.2011,126528.2842,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2901,M8225-M8226,326707.331,39089.19372,122730.2847,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2902,M8226-M8227,321709.2584,35359.75706,119200.1508,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2903,M8227-M8228,316817.4167,31477.90632,115621.8929,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2904,M8228-M8229,311603.2708,27309.94029,111702.5399,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2905,M8229-M8230,306518.8618,23179.79537,107578.7121,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2906,M822-M821,289391.9353,30066.81129,136135.3788,1,,,,,0,0,9,1,1050,1006,0,,0,-1,,,,,,,,,,,,,
2907,M8230-M8231,301610.827,19235.78624,103634.7034,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2908,M8231-M8232,296338.1956,15093.96054,99492.8776,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2909,M8232-M8233,291203.0493,11155.02764,95553.94471,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2910,M823-M822,291465.1736,34315.35315,138103.8634,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2911,M824-M823,293650.5733,37637.718,139415.7806,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2912,M825-M824,296069.1239,40300.55748,141754.5787,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2913,M826-M825,299888.7731,43503.94224,144957.9626,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2914,M827-M826,304436.5144,47057.12977,148511.151,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2915,M828-M827,309004.2454,49595.28546,151049.3065,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2916,M829-M828,313221.6192,52748.34361,154202.3652,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2917,M8410-M849,306198.9074,49194.85272,149671.0237,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2918,M8411-M8410,311449.5417,53169.65123,152665.3002,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2919,M8412-M8411,316488.0104,57150.6845,156057.8654,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2920,M8413-M8412,321498.6071,60742.46289,159403.4877,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2921,M8414-M8413,326664.8382,64306.61994,162966.0023,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2922,M8415-M8414,331806.7674,68171.60677,166830.9878,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2923,M8416-M8415,336845.2373,71991.34405,168693.7206,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2924,M8417-M8416,341877.8287,76105.70139,165206.4485,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2925,M8418-M8417,347128.4606,76055.29604,161454.0402,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2926,M8419-M8418,352263.607,71939.78617,157347.6956,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2927,M8420-M8419,356207.5093,67977.43895,153385.3472,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2928,M8421-M8420,353297.5694,64521.09071,149928.9988,1,,,,,0,0,9,1,1000,1006,88.559,,1,-1,,,,,,,,,,,,,
2929,M8423-M8421,345675.4306,58848.61016,144256.5181,1,,,,,0,0,9,1,2000,1006,132.84,,1,-1,,,,,,,,,,,,,
2930,M8424-M8423,338279.7433,52624.52958,138032.4375,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2931,M8425-M8424,333186.9129,48592.95443,134000.8623,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2932,M8426-M8425,328174.4317,44558.51447,129966.4227,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2933,M8427-M8426,323215.6478,40520.94892,126003.1391,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2934,M8428-M8427,318366.7049,36610.53602,122535.2468,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2935,M8429-M8428,313164.4213,32060.82639,118452.0611,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2936,M842-M841,269976.265,19858.68801,121312.7101,0.964285714,,,,,0,0,9,1,1000,1006,88.559,,1,-1,,,,,,,,,,,,,
2937,M8430-M8429,308150.0729,27963.53002,115063.3669,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2938,M8431-M8430,303111.6053,23869.4073,112275.4369,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2939,M8432-M8431,298079.015,20141.50128,108808.3377,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2940,M8433-M8432,292787.7679,16049.37301,104709.0594,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2941,M8434-M8433,287693.2368,11788.77528,100538.5289,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2942,M8435-M8434,282754.3866,7689.682636,96706.29808,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2943,M8436-M8435,279262.7813,5329.546875,94815.1276,1,,,,,0,0,9,1,357,1006,0,,0,-1,,,,,,,,,,,,,
2944,M843-M842,274830.3404,23555.79381,125009.8153,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2945,M844-M843,279317.7236,27826.22991,129189.0625,1,,,,,0,0,9,1,1000,1006,132.84,,1,-1,,,,,,,,,,,,,
2946,M845-M844,283619.6169,31624.92607,132993.9847,1,,,,,0,0,9,1,1000,1006,354.24,,1,-1,,,,,,,,,,,,,
2947,M846-M845,287529.7535,34914.75535,136044.7297,1,,,,,0,0,9,1,1000,1006,44.28,,1,-1,,,,,,,,,,,,,
2948,M847-M846,291265.5544,37366.79036,138273.3663,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2949,M848-M847,296233.3413,41181.28226,142087.8594,1,,,,,0,0,9,1,1000,1006,177.12,,1,-1,,,,,,,,,,,,,
2950,M849-M848,301166.316,45081.86675,145988.4421,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2951,M8610-M8611,318542.8694,59275.23944,157667.8941,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2952,M8611-M8612,323644.8102,63320.36965,161745.5793,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2953,M8612-M8613,328892.412,67306.9472,165746.6509,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2954,M8613-M8614,334024.2043,71250.53356,169366.2095,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2955,M8614-M8615,338887.4453,75670.48785,171113.5689,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2956,M8615-M8616,343940.7535,78560.08883,168100.6962,1,,,,,0,0,9,1,1000,1006,44.28,,1,-1,,,,,,,,,,,,,
2957,M8616-M8617,349111.103,75385.31105,164249.3432,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2958,M8617-M8618,354116.1839,70784.40925,159681.2692,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2959,M8618-M8619,355915.3912,66228.93895,155125.7969,1,,,,,0,0,9,1,1000,1006,309.96,,1,-1,,,,,,,,,,,,,
2960,M8619-M8620,351348.14,61921.09057,150817.9491,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2961,M861-M862,272095.4664,22908.06966,121757.5747,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2962,M8620-M8621,346097.5081,57300.68432,146197.5451,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2963,M8621-M8622,340962.3618,52737.10938,141633.9688,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2964,M8622-M8623,336026.4502,48856.60352,137753.4637,1,,,,,0,0,9,1,1000,1006,44.28,,1,-1,,,,,,,,,,,,,
2965,M8623-M8624,330782.1362,45130.01953,134026.8779,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2966,M8624-M8625,325740.287,41823.93432,130720.7928,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2967,M8625-M8626,320605.1418,38016.74023,126913.5998,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2968,M8626-M8627,315669.2245,34427.69227,123324.5527,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2969,M8627-M8628,310418.5949,31549.13825,120414.5313,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2970,M8628-M8629,305383.0613,27979.41399,116551.2564,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2971,M8629-M8630,300247.9147,23969.50311,112404.7593,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2972,M862-M863,276893.0926,27026.50166,125554.0909,1,,,,,0,0,9,1,1000,1006,2258.3,,1,-1,,,,,,,,,,,,,
2973,M8630-M8631,295312,19990.75045,108140.9345,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2974,M8631-M8632,289953.6116,16272.37423,103975.4666,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2975,M8632-M8633,285207.3218,12428.94813,99964.34664,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2976,M8633-M8634,280134.4002,9164.426476,96069.97326,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2977,M8634-M8635,274970.4074,5337.812609,91943.93605,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2978,M8635-M8636,271788.5156,2992.130046,89570.07205,1,,,,,0,0,9,1,240,1006,0,,0,-1,,,,,,,,,,,,,
2979,M863-M864,281745.0579,30669.60149,128559.9271,1,,,,,0,0,9,1,1000,1006,1107,,1,-1,,,,,,,,,,,,,
2980,M864-M865,286727.3371,34301.38303,132124.8116,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2981,M865-M866,291730.1759,38011.20829,135876.9961,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2982,M866-M867,296688.3576,41840.11487,139747.4369,1,,,,,0,0,9,1,1000,1006,44.28,,1,-1,,,,,,,,,,,,,
2983,M867-M868,301710.9155,46004.30179,143891.4462,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2984,M868-M869,308197.2639,50907.59877,149004.0424,0.592592593,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2985,M869-M8610,313675.8882,55285.44893,153537.7477,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2986,M8810-M8811,309913.4576,58727.11039,147206.9057,1,,,,,0,0,9,1,1000,1006,177.12,,1,-1,,,,,,,,,,,,,
2987,M8811-M8812,314515.9507,62677.96875,151157.7616,1,,,,,0,0,9,1,1000,1006,132.84,,1,-1,,,,,,,,,,,,,
2988,M8812-M8813,319448.9282,66801.65538,155281.4502,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2989,M8813-M8814,324478.5775,70641.86921,159121.6632,1,,,,,0,0,9,1,1000,1006,44.28,,1,-1,,,,,,,,,,,,,
2990,M8814-M8815,329732.1516,74311.19308,162790.9877,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2991,M8815-M8816,334719.2801,78354.50752,166834.3032,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2992,M8816-M8817,339797.3333,80937.38715,169617.9931,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2993,M8817-M8818,344938.9475,78643.40374,167540.264,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2994,M8818-M8819,350083.4965,74931.38365,163828.2422,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2995,M8819-M8820,355113.1505,70988.97238,159885.8337,1,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2996,M881-M882,257116.4821,18047.05877,109617.1855,0.407407407,,,,,0,0,9,1,1000,1006,0,,0,-1,,,,,,,,,,,,,
2997,M8820-M8821E,356369.4387,67770.29745,156495.1852,1,,,,,0,0,9,1,1400,1006,0,,0,-1,,,,,,,,,,,,,
